OCC_CODE,AREA_TITLE,A_MEDIAN
51-1011,Maryland,"79,850"
13-1161,Massachusetts,"181,400"
41-4011,Massachusetts,"134,640"
41-4012,Massachusetts,"84,990"
51-1011,Massachusetts,"92,610"
11-2021,Michigan,"158,390"
11-2022,Michigan,"159,770"
13-1161,Michigan,"80,750"
15-1299,Michigan,"107,690"
15-2051,Michigan,"101,040"
27-3031,Michigan,"100,160"
41-1012,Michigan,"132,840"
41-4011,Michigan,"127,850"
41-4012,Michigan,"99,530"
41-9031,Michigan,"108,170"
43-1011,Michigan,"74,780"
51-1011,Michigan,"75,840"
11-2022,Minnesota,"106,320"
13-1161,Minnesota,"51,980"
41-4012,Minnesota,"72,170"
43-1011,Minnesota,"64,870"
51-1011,Minnesota,"74,000"
41-4012,Mississippi,"55,030"
43-1011,Mississippi,"67,950"
51-1011,Mississippi,"78,240"
11-2022,Missouri,"119,210"
13-1161,Missouri,"76,700"
17-3029,Missouri,"86,160"
27-1024,Missouri,"61,910"
27-3031,Missouri,"67,290"
41-4012,Missouri,"80,180"
43-1011,Missouri,"84,410"
51-1011,Missouri,"78,720"
51-1011,Montana,"75,210"
41-4011,Nebraska,"74,350"
41-4012,Nebraska,"77,650"
43-1011,Nebraska,"70,350"
51-1011,Nebraska,"69,520"
41-4012,Nevada,"58,950"
51-1011,Nevada,"74,990"
51-1011,New Hampshire,"87,680"
13-1161,New Jersey,"77,500"
41-4012,New Jersey,"76,670"
51-1011,New Jersey,"89,310"
11-2021,New York,"133,290"
11-2022,New York,"156,440"
13-1161,New York,"80,520"
41-4012,New York,"95,740"
43-1011,New York,"88,650"
51-1011,New York,"79,560"
11-2022,North Carolina,"139,730"
13-1161,North Carolina,"83,040"
17-3029,North Carolina,"65,000"
41-4012,North Carolina,"66,150"
43-1011,North Carolina,"74,980"
51-1011,North Carolina,"77,730"
51-1011,North Dakota,"65,590"
11-2021,Ohio,"194,740"
11-2022,Ohio,"160,400"
13-1161,Ohio,"132,010"
17-3029,Ohio,"71,110"
41-4011,Ohio,"129,650"
41-4012,Ohio,"76,720"
41-9031,Ohio,"84,640"
43-1011,Ohio,"74,520"
51-1011,Ohio,"74,240"
11-2022,Oklahoma,"111,670"
13-1161,Oklahoma,"42,740"
41-4011,Oklahoma,"59,150"
41-4012,Oklahoma,"65,040"
43-1011,Oklahoma,"70,800"
51-1011,Oklahoma,"64,050"
41-4011,Oregon,"86,150"
41-4012,Oregon,"77,660"
43-1011,Oregon,"69,030"
51-1011,Oregon,"73,960"
11-2021,Pennsylvania,"135,140"
11-2022,Pennsylvania,"127,460"
13-1161,Pennsylvania,"69,360"
15-1299,Pennsylvania,"102,180"
17-3029,Pennsylvania,"59,530"
41-4011,Pennsylvania,"143,620"
41-4012,Pennsylvania,"75,590"
43-1011,Pennsylvania,"78,780"
51-1011,Pennsylvania,"76,870"
11-2022,South Carolina,"131,370"
13-1161,South Carolina,"97,040"
15-2051,South Carolina,"107,230"
41-4011,South Carolina,"91,710"
41-4012,South Carolina,"85,630"
43-1011,South Carolina,"102,790"
51-1011,South Carolina,"83,410"
41-4012,South Dakota,"79,980"
51-1011,South Dakota,"73,150"
11-2021,Tennessee,"124,890"
11-2022,Tennessee,"132,450"
13-1161,Tennessee,"64,460"
15-1299,Tennessee,"65,430"
41-4011,Tennessee,"80,830"
41-4012,Tennessee,"78,380"
43-1011,Tennessee,"66,990"
51-1011,Tennessee,"65,230"
11-2021,Texas,"164,040"
11-2022,Texas,"130,880"
11-2032,Texas,"213,250"
13-1161,Texas,"95,780"
15-1299,Texas,"66,660"
17-3029,Texas,"69,240"
27-1024,Texas,"78,940"
41-4011,Texas,"70,160"
41-4012,Texas,"66,660"
41-9031,Texas,"102,600"
43-1011,Texas,"77,460"
51-1011,Texas,"78,560"
11-2021,Utah,"168,210"
11-2022,Utah,"130,770"
13-1161,Utah,"66,370"
15-1299,Utah,"52,060"
15-2051,Utah,"104,430"
17-3029,Utah,"65,200"
27-1024,Utah,"79,630"
41-4012,Utah,"73,750"
43-1011,Utah,"103,600"
51-1011,Utah,"80,160"
11-2022,Virginia,"150,470"
13-1161,Virginia,"101,420"
41-4012,Virginia,"84,400"
41-9031,Virginia,"119,710"
51-1011,Virginia,"82,090"
11-2021,Washington,"223,890"
11-2022,Washington,"184,490"
13-1161,Washington,"142,270"
15-2051,Washington,"163,590"
17-3029,Washington,"113,720"
41-4011,Washington,"130,470"
41-4012,Washington,"78,010"
43-1011,Washington,"86,390"
51-1011,Washington,"80,810"
51-1011,West Virginia,"69,810"
11-2021,Wisconsin,"134,530"
11-2022,Wisconsin,"155,090"
13-1161,Wisconsin,"74,560"
27-1024,Wisconsin,"75,080"
41-1012,Wisconsin,"121,500"
41-4012,Wisconsin,"78,650"
43-1011,Wisconsin,"80,400"
51-1011,Wisconsin,"73,780"
51-1011,Puerto Rico,*
51-1011,Alabama,"70,440"
51-1011,Arizona,"103,980"
11-2021,California,"211,510"
11-2022,California,"214,200"
11-2032,California,"147,660"
13-1161,California,"125,200"
15-1299,California,"176,090"
15-2051,California,"163,590"
17-3029,California,"103,000"
27-3031,California,"130,710"
41-1012,California,"121,170"
41-4012,California,"126,220"
43-1011,California,"109,980"
51-1011,California,"103,670"
51-1011,Illinois,"78,290"
41-4012,Indiana,"133,610"
43-1011,Indiana,"104,090"
51-1011,Indiana,"76,640"
41-4012,Michigan,"78,520"
51-1011,Michigan,"87,040"
41-4012,Ohio,"77,060"
51-1011,Ohio,"78,050"
41-4012,Oklahoma,"65,040"
51-1011,Pennsylvania,"77,770"
51-1011,South Carolina,"94,680"
15-1299,Tennessee,"71,780"
51-1011,Tennessee,"84,360"
11-2022,Texas,"141,290"
41-4012,Texas,"77,970"
51-1011,Texas,"91,060"
41-4012,Virginia,"80,940"
51-1011,Virginia,"86,140"
41-4012,Wisconsin,"72,740"
51-1011,Wisconsin,"78,770"
41-4012,Alabama,"42,370"
51-1011,Alabama,"62,990"
41-4012,Arizona,"60,280"
51-1011,Arizona,"64,870"
51-1011,Arkansas,"54,650"
11-2022,California,"162,940"
41-4012,California,"78,740"
43-1011,California,"102,810"
51-1011,California,"77,610"
41-4012,Florida,"64,000"
51-1011,Florida,"55,540"
41-4012,Georgia,"48,670"
51-1011,Georgia,"66,590"
41-4012,Idaho,"48,320"
41-4012,Illinois,"76,760"
51-1011,Illinois,"74,210"
11-2021,Indiana,"114,660"
11-2022,Indiana,"147,430"
13-1161,Indiana,"73,030"
41-1012,Indiana,"53,720"
41-4012,Indiana,"81,240"
43-1011,Indiana,"75,540"
51-1011,Indiana,"73,650"
41-4012,Iowa,"75,100"
43-1011,Iowa,"74,100"
51-1011,Iowa,"63,180"
41-4012,Kansas,"46,520"
51-1011,Kansas,"56,530"
41-4012,Kentucky,"173,020"
51-1011,Kentucky,"59,320"
41-4012,Michigan,"79,160"
51-1011,Michigan,"65,930"
41-4012,Minnesota,"76,840"
51-1011,Minnesota,"62,940"
51-1011,Mississippi,"55,540"
41-4012,Missouri,"57,620"
51-1011,Missouri,"61,650"
51-1011,Nebraska,"68,830"
51-1011,New York,"62,550"
41-4012,North Carolina,"49,490"
51-1011,North Carolina,"77,730"
41-4012,Ohio,"59,480"
43-1011,Ohio,"63,850"
51-1011,Ohio,"64,590"
41-4012,Oklahoma,"81,620"
51-1011,Oklahoma,"54,900"
41-4012,Oregon,"80,990"
51-1011,Oregon,"57,700"
11-2022,Pennsylvania,"119,370"
13-1161,Pennsylvania,"56,490"
41-4012,Pennsylvania,"63,890"
43-1011,Pennsylvania,"76,580"
51-1011,Pennsylvania,"75,030"
41-4012,South Carolina,"47,930"
51-1011,South Carolina,"36,930"
41-4012,South Dakota,"85,290"
51-1011,South Dakota,"77,120"
43-1011,Tennessee,"53,300"
51-1011,Tennessee,"64,570"
11-2021,Texas,"172,030"
11-2022,Texas,"136,480"
41-4012,Texas,"51,280"
43-1011,Texas,"76,700"
51-1011,Texas,"60,770"
41-4012,Utah,"72,720"
51-1011,Utah,"66,790"
51-1011,Virginia,"64,530"
41-4012,Washington,"77,110"
51-1011,Washington,"64,940"
41-4012,Wisconsin,"75,090"
51-1011,Wisconsin,"68,300"
41-4012,Alabama,"74,380"
43-1011,Alabama,"76,150"
51-1011,Alabama,"64,350"
41-4012,Arizona,"61,050"
51-1011,Arizona,"66,570"
43-1011,Arkansas,"50,730"
51-1011,Arkansas,"59,570"
11-2021,California,"172,310"
11-2022,California,"161,040"
13-1161,California,"79,990"
15-1299,California,"80,730"
27-1024,California,"73,130"
41-4012,California,"76,030"
43-1011,California,"84,790"
51-1011,California,"79,600"
11-2022,Connecticut,"143,640"
41-4012,Connecticut,"80,390"
43-1011,Connecticut,"74,200"
51-1011,Connecticut,"66,880"
11-2022,Florida,"93,580"
41-4012,Florida,"115,010"
43-1011,Florida,"67,030"
51-1011,Florida,"58,990"
15-1299,Georgia,"73,430"
17-3029,Georgia,"49,450"
43-1011,Georgia,"79,510"
51-1011,Georgia,"69,970"
41-4012,Idaho,"78,390"
11-2022,Illinois,"132,460"
13-1161,Illinois,"72,320"
41-4012,Illinois,"60,370"
51-1011,Illinois,"61,450"
11-2022,Indiana,"151,380"
13-1161,Indiana,"83,360"
41-4012,Indiana,"87,180"
43-1011,Indiana,"72,500"
51-1011,Indiana,"61,760"
41-4012,Iowa,"75,620"
51-1011,Iowa,"56,640"
41-4012,Kansas,"60,340"
51-1011,Kansas,"64,400"
11-2022,Kentucky,"121,460"
41-4012,Kentucky,"57,510"
43-1011,Kentucky,"80,220"
51-1011,Kentucky,"61,110"
11-2021,Michigan,"158,390"
11-2022,Michigan,"160,730"
13-1161,Michigan,"81,970"
15-1299,Michigan,"119,950"
15-2051,Michigan,"101,040"
41-1012,Michigan,"132,840"
41-4011,Michigan,"127,860"
41-4012,Michigan,"102,930"
41-9031,Michigan,"108,170"
43-1011,Michigan,"74,790"
51-1011,Michigan,"74,770"
41-4012,Minnesota,"66,530"
51-1011,Minnesota,"60,720"
43-1011,Mississippi,"67,770"
51-1011,Mississippi,"49,260"
11-2022,Missouri,"129,500"
41-4012,Missouri,"62,210"
43-1011,Missouri,"76,110"
51-1011,Missouri,"55,240"
41-4011,Nebraska,"74,350"
41-4012,Nebraska,"91,130"
43-1011,Nebraska,"64,020"
51-1011,Nebraska,"59,880"
51-1011,New Hampshire,"82,660"
41-4012,New Jersey,"62,650"
51-1011,New Jersey,"75,700"
41-4012,New York,"76,270"
51-1011,New York,"75,810"
13-1161,North Carolina,"79,730"
41-4012,North Carolina,"61,530"
43-1011,North Carolina,"75,250"
51-1011,North Carolina,"68,500"
11-2021,Ohio,"158,850"
11-2022,Ohio,"163,490"
13-1161,Ohio,"65,310"
41-4012,Ohio,"76,790"
43-1011,Ohio,"72,880"
51-1011,Ohio,"67,300"
51-1011,Oklahoma,"51,860"
51-1011,Oregon,"67,150"
41-4012,Pennsylvania,"63,590"
51-1011,Pennsylvania,"71,820"
11-2022,South Carolina,"131,250"
41-4012,South Carolina,"85,630"
43-1011,South Carolina,"86,360"
51-1011,South Carolina,"80,680"
51-1011,South Dakota,"69,220"
11-2021,Tennessee,"126,740"
11-2022,Tennessee,"118,380"
13-1161,Tennessee,"55,280"
15-1299,Tennessee,"60,890"
41-4012,Tennessee,"73,470"
43-1011,Tennessee,"75,940"
51-1011,Tennessee,"64,800"
11-2022,Texas,"125,240"
13-1161,Texas,"37,930"
15-1299,Texas,"57,170"
41-4011,Texas,"44,290"
41-4012,Texas,"63,040"
43-1011,Texas,"78,490"
51-1011,Texas,"61,250"
51-1011,Utah,"101,240"
41-4012,Virginia,"85,200"
51-1011,Virginia,"62,850"
41-4012,Washington,"65,000"
51-1011,Washington,"63,450"
51-1011,West Virginia,"74,050"
11-2022,Wisconsin,"128,140"
41-4012,Wisconsin,"91,070"
43-1011,Wisconsin,"74,920"
51-1011,Wisconsin,"74,060"
11-2022,Alabama,"167,690"
41-4011,Alabama,"132,930"
41-4012,Alabama,"81,250"
51-1011,Alabama,"91,210"
11-2021,Arizona,"216,800"
11-2022,Arizona,"185,660"
13-1161,Arizona,"109,600"
15-1299,Arizona,"61,250"
41-4012,Arizona,"78,450"
43-1011,Arizona,"91,190"
51-1011,Arizona,"92,000"
51-1011,Arkansas,"76,450"
11-2021,California,"235,320"
11-2022,California,"175,820"
13-1161,California,"105,490"
15-1299,California,"122,580"
15-2051,California,"135,460"
17-3029,California,"83,150"
27-1024,California,"113,340"
27-3031,California,"127,940"
41-4011,California,"97,710"
41-4012,California,"77,930"
43-1011,California,"90,380"
51-1011,California,"99,290"
11-2021,Connecticut,"165,580"
11-2022,Connecticut,"172,500"
13-1161,Connecticut,"132,590"
17-3029,Connecticut,"97,700"
41-4011,Connecticut,"99,230"
41-4012,Connecticut,"95,070"
43-1011,Connecticut,"104,450"
51-1011,Connecticut,"100,950"
11-2021,Florida,"219,340"
11-2022,Florida,"162,610"
13-1161,Florida,"168,430"
15-2051,Florida,"81,000"
17-3029,Florida,"83,180"
41-4011,Florida,"104,590"
41-4012,Florida,"65,190"
43-1011,Florida,"83,330"
51-1011,Florida,"102,950"
11-2022,Georgia,"168,880"
13-1161,Georgia,"124,860"
15-1299,Georgia,"122,090"
17-3029,Georgia,"54,700"
41-4012,Georgia,"107,750"
43-1011,Georgia,"110,170"
51-1011,Georgia,"103,330"
51-1011,Illinois,"55,200"
51-1011,Indiana,"102,040"
51-1011,Iowa,"85,120"
41-4012,Kansas,"106,320"
43-1011,Kansas,"64,080"
51-1011,Kansas,"92,170"
11-2022,Kentucky,"167,320"
17-3029,Kentucky,"63,810"
51-1011,Kentucky,"78,190"
13-1161,Maryland,"99,880"
41-4011,Massachusetts,"134,640"
51-1011,Massachusetts,"103,630"
41-4012,Michigan,"101,140"
51-1011,Michigan,"80,230"
51-1011,Minnesota,"79,710"
51-1011,Mississippi,"98,390"
43-1011,Missouri,"104,230"
51-1011,Missouri,"78,720"
51-1011,New Hampshire,"96,130"
51-1011,New Jersey,"101,530"
41-4012,New York,"105,780"
43-1011,New York,"84,290"
51-1011,New York,"80,430"
51-1011,North Carolina,"84,250"
11-2021,Ohio,"229,600"
11-2022,Ohio,"163,830"
13-1161,Ohio,*
41-4011,Ohio,"134,410"
41-4012,Ohio,"109,990"
41-9031,Ohio,"84,640"
43-1011,Ohio,"106,680"
51-1011,Ohio,"83,200"
11-2022,Oklahoma,"132,110"
41-4011,Oklahoma,"79,490"
43-1011,Oklahoma,"93,280"
51-1011,Oklahoma,"75,230"
51-1011,Oregon,"76,030"
41-4011,Pennsylvania,"160,460"
41-4012,Pennsylvania,"88,920"
43-1011,Pennsylvania,"84,850"
51-1011,Pennsylvania,"76,020"
41-4011,South Carolina,"90,880"
51-1011,South Carolina,"78,400"
51-1011,Tennessee,"81,950"
11-2021,Texas,"172,890"
11-2022,Texas,"165,540"
13-1161,Texas,"124,770"
15-1299,Texas,"99,020"
17-3029,Texas,"73,810"
27-1024,Texas,"85,310"
41-4011,Texas,"101,250"
41-4012,Texas,"85,180"
43-1011,Texas,"75,160"
51-1011,Texas,"98,350"
11-2022,Utah,"173,150"
15-1299,Utah,"52,060"
15-2051,Utah,"104,430"
17-3029,Utah,"74,520"
51-1011,Utah,"80,270"
41-9031,Virginia,"120,930"
51-1011,Virginia,"94,990"
11-2021,Washington,"223,890"
11-2022,Washington,"184,490"
13-1161,Washington,"142,270"
15-2051,Washington,"163,590"
17-3029,Washington,"115,160"
41-4011,Washington,"130,470"
41-4012,Washington,"77,460"
43-1011,Washington,"95,630"
51-1011,Washington,"91,900"
41-4012,Wisconsin,"72,960"
51-1011,Wisconsin,"74,280"
43-1011,California,"120,840"
41-4012,Illinois,"67,030"
51-1011,Illinois,"79,220"
41-4012,New York,"111,580"
51-1011,New York,"90,020"
41-4012,Pennsylvania,"129,640"
51-1011,Pennsylvania,"66,850"
51-1011,South Carolina,"73,350"
51-1011,Alabama,"76,210"
51-1011,Arkansas,"52,330"
43-1011,California,"78,440"
51-1011,California,"80,500"
11-2022,Florida,"128,460"
13-1161,Florida,"71,850"
41-4012,Florida,"93,210"
43-1011,Florida,"69,930"
51-1011,Florida,"68,140"
51-1011,Georgia,"66,260"
41-4012,Indiana,"98,880"
51-1011,Indiana,"77,850"
15-1299,Louisiana,"86,100"
43-1011,Louisiana,"59,370"
51-1011,Louisiana,"71,830"
51-1011,Maryland,"80,410"
51-1011,Massachusetts,"87,810"
51-1011,Michigan,"74,490"
51-1011,Minnesota,"81,880"
51-1011,Missouri,"76,300"
51-1011,New Jersey,"89,310"
51-1011,New York,"96,040"
51-1011,North Carolina,"72,190"
51-1011,Oregon,"90,650"
51-1011,Pennsylvania,"91,170"
41-4012,South Carolina,"48,090"
51-1011,South Carolina,"80,970"
11-2022,Tennessee,"204,570"
41-4012,Tennessee,*
43-1011,Tennessee,"63,610"
51-1011,Tennessee,"59,370"
11-2022,Texas,"122,490"
51-1011,Texas,"65,610"
51-1011,Virginia,"84,970"
41-4012,Washington,"104,770"
43-1011,Washington,"84,980"
51-1011,Washington,"82,200"
51-1011,Wisconsin,"65,920"
51-1011,Alabama,"75,960"
27-1024,California,"55,410"
41-4012,California,"57,560"
43-1011,California,"74,290"
51-1011,California,"71,150"
41-4012,Florida,"34,340"
41-4012,Georgia,"78,250"
51-1011,Georgia,"64,430"
13-1161,Michigan,"54,750"
41-4012,Michigan,"62,990"
13-1161,Minnesota,"48,750"
41-4012,Minnesota,*
51-1011,Minnesota,"76,160"
51-1011,Missouri,"65,740"
51-1011,North Carolina,"79,020"
41-4012,South Carolina,"96,330"
51-1011,South Carolina,"80,550"
51-1011,Tennessee,"44,110"
41-4012,Washington,"56,050"
41-4012,Alabama,"63,120"
51-1011,Alabama,"68,740"
41-4012,Arizona,"74,470"
43-1011,Arizona,"76,120"
51-1011,Arizona,"62,330"
41-4012,Arkansas,"50,860"
51-1011,Arkansas,"45,480"
11-2022,California,"132,750"
13-1161,California,"69,210"
27-3031,California,"46,150"
41-4012,California,"78,270"
43-1011,California,"51,990"
51-1011,California,"73,800"
43-1011,Connecticut,"65,250"
51-1011,Connecticut,"65,580"
51-1011,Delaware,"83,810"
11-2022,Florida,"98,680"
41-4012,Florida,"50,420"
43-1011,Florida,"55,460"
51-1011,Florida,"59,890"
11-2022,Georgia,"109,630"
41-4012,Georgia,"65,920"
43-1011,Georgia,"74,430"
51-1011,Georgia,"62,110"
51-1011,Idaho,"60,260"
13-1161,Illinois,"36,100"
41-4012,Illinois,"62,180"
43-1011,Illinois,"72,300"
51-1011,Illinois,"63,470"
11-2022,Indiana,"127,830"
13-1161,Indiana,"72,740"
41-4012,Indiana,"63,480"
43-1011,Indiana,"57,970"
51-1011,Indiana,"60,250"
41-4012,Iowa,"49,920"
51-1011,Iowa,"61,460"
41-4012,Kansas,"65,760"
51-1011,Kansas,"59,830"
41-4012,Kentucky,"53,340"
51-1011,Kentucky,"57,090"
41-4012,Maine,"55,520"
51-1011,Maine,"58,040"
41-4012,Maryland,"73,090"
51-1011,Maryland,"70,280"
41-4012,Massachusetts,"82,680"
51-1011,Massachusetts,"64,490"
11-2021,Michigan,"127,000"
11-2022,Michigan,"155,760"
13-1161,Michigan,"85,460"
15-1299,Michigan,"97,200"
15-2051,Michigan,"68,730"
27-1024,Michigan,"68,510"
41-4012,Michigan,"72,810"
43-1011,Michigan,"75,500"
51-1011,Michigan,"67,240"
11-2022,Minnesota,"141,360"
41-4012,Minnesota,"69,750"
43-1011,Minnesota,"56,830"
51-1011,Minnesota,"67,530"
41-4012,Mississippi,"62,520"
43-1011,Mississippi,"49,710"
51-1011,Mississippi,"47,350"
11-2022,Missouri,"138,870"
41-4012,Missouri,"70,260"
43-1011,Missouri,"57,390"
51-1011,Missouri,"60,030"
51-1011,Montana,"72,800"
41-4012,Nebraska,"58,860"
51-1011,Nebraska,"68,440"
41-4012,Nevada,"61,100"
51-1011,Nevada,"75,090"
51-1011,New Hampshire,"55,830"
13-1161,New Jersey,"54,990"
27-1024,New Jersey,"106,070"
41-4012,New Jersey,"79,890"
43-1011,New Jersey,"81,050"
51-1011,New Jersey,"79,360"
11-2021,New York,"152,880"
11-2022,New York,"129,390"
13-1161,New York,"66,490"
27-1024,New York,"63,090"
41-4012,New York,"61,430"
43-1011,New York,"70,190"
51-1011,New York,"62,710"
13-1161,North Carolina,"67,720"
27-1024,North Carolina,"64,880"
41-4012,North Carolina,"64,910"
43-1011,North Carolina,"65,760"
51-1011,North Carolina,"62,870"
11-2022,Ohio,"160,500"
13-1161,Ohio,"80,060"
27-1024,Ohio,"54,790"
41-4012,Ohio,"63,460"
43-1011,Ohio,"64,740"
51-1011,Ohio,"63,400"
41-4012,Oklahoma,"43,950"
51-1011,Oklahoma,"57,400"
41-4012,Oregon,"82,570"
51-1011,Oregon,"63,350"
11-2022,Pennsylvania,"114,000"
13-1161,Pennsylvania,"63,930"
41-4012,Pennsylvania,"60,000"
43-1011,Pennsylvania,"69,390"
51-1011,Pennsylvania,"61,360"
41-4012,Rhode Island,"77,330"
51-1011,Rhode Island,"62,120"
13-1161,South Carolina,"81,470"
41-4012,South Carolina,"63,740"
51-1011,South Carolina,"68,310"
41-4012,South Dakota,"72,910"
51-1011,South Dakota,"68,320"
41-4011,Tennessee,"58,070"
41-4012,Tennessee,"30,370"
43-1011,Tennessee,"52,570"
51-1011,Tennessee,"30,670"
11-2022,Texas,"134,770"
13-1161,Texas,"65,010"
41-4012,Texas,"69,360"
43-1011,Texas,"62,440"
51-1011,Texas,"60,580"
41-4012,Utah,"64,050"
51-1011,Utah,"63,240"
51-1011,Vermont,"63,580"
13-1161,Virginia,"82,700"
41-4012,Virginia,"64,720"
43-1011,Virginia,"70,210"
51-1011,Virginia,"57,740"
11-2022,Washington,"163,510"
41-4012,Washington,"73,240"
43-1011,Washington,"66,850"
51-1011,Washington,"65,970"
51-1011,West Virginia,"54,420"
11-2022,Wisconsin,"139,990"
13-1161,Wisconsin,"62,820"
41-1012,Wisconsin,"99,990"
41-4012,Wisconsin,"61,690"
43-1011,Wisconsin,"65,670"
51-1011,Wisconsin,"60,890"
41-4012,Puerto Rico,"30,000"
51-1011,Puerto Rico,"34,430"
41-4012,California,"74,790"
43-1011,California,"43,920"
51-1011,California,"62,320"
51-1011,Florida,"60,450"
41-4012,Georgia,"49,730"
51-1011,Georgia,"82,180"
13-1161,Illinois,"36,100"
41-4012,Indiana,"61,820"
51-1011,Indiana,"64,780"
41-4012,Minnesota,"104,370"
51-1011,New York,"66,270"
41-4012,North Carolina,"65,140"
51-1011,North Carolina,"62,770"
41-4012,Ohio,"75,730"
51-1011,Ohio,"48,030"
51-1011,Pennsylvania,"52,550"
13-1161,South Carolina,"102,460"
41-4012,South Carolina,"33,840"
41-4012,Texas,"66,450"
43-1011,Texas,"47,510"
51-1011,Texas,"49,040"
51-1011,Utah,"79,310"
51-1011,Virginia,"50,280"
41-4012,Wisconsin,"34,150"
51-1011,Wisconsin,"40,090"
27-1024,Alabama,"39,040"
41-4012,Alabama,"61,240"
51-1011,Alabama,"64,820"
11-2021,Arizona,"174,600"
11-2022,Arizona,"173,140"
13-1161,Arizona,"105,720"
15-2051,Arizona,"111,150"
17-3029,Arizona,"59,190"
27-1024,Arizona,"48,000"
41-4011,Arizona,"118,450"
41-4012,Arizona,"92,110"
43-1011,Arizona,"74,830"
51-1011,Arizona,"76,100"
27-1024,Arkansas,"44,410"
41-4012,Arkansas,"70,380"
51-1011,Arkansas,"56,390"
11-2021,California,"182,200"
11-2022,California,"181,500"
11-2032,California,"186,010"
13-1161,California,"99,340"
15-1299,California,"101,730"
15-2051,California,"135,810"
17-3029,California,"66,390"
27-1011,California,"126,520"
27-1024,California,"61,370"
27-3031,California,"81,420"
27-3043,California,"93,220"
41-1012,California,"99,870"
41-4011,California,"166,150"
41-4012,California,"82,270"
43-1011,California,"76,350"
51-1011,California,"79,250"
51-5111,California,"65,800"
11-2021,Connecticut,"133,710"
11-2022,Connecticut,"125,240"
13-1161,Connecticut,"75,160"
27-1024,Connecticut,"57,470"
41-4011,Connecticut,"71,660"
41-4012,Connecticut,"76,600"
43-1011,Connecticut,"79,550"
51-1011,Connecticut,"77,990"
51-1011,Delaware,"66,470"
11-2021,Florida,"164,650"
11-2022,Florida,"135,730"
11-2032,Florida,"187,560"
13-1161,Florida,"77,790"
15-1299,Florida,"57,620"
17-3029,Florida,"74,670"
27-1024,Florida,"47,310"
27-3031,Florida,"39,470"
41-1012,Florida,"68,810"
41-4011,Florida,"144,150"
41-4012,Florida,"77,250"
41-9031,Florida,"103,480"
43-1011,Florida,"64,430"
51-1011,Florida,"69,350"
11-2021,Georgia,"123,520"
11-2022,Georgia,"141,770"
13-1161,Georgia,"49,720"
15-1299,Georgia,"96,380"
17-3029,Georgia,"41,940"
27-1024,Georgia,"46,660"
41-4011,Georgia,"63,730"
41-4012,Georgia,"71,310"
43-1011,Georgia,"60,040"
51-1011,Georgia,"69,410"
41-4012,Hawaii,"45,540"
51-1011,Hawaii,"64,420"
13-1161,Idaho,"40,950"
27-1024,Idaho,"59,370"
41-4011,Idaho,"79,320"
41-4012,Idaho,"56,730"
43-1011,Idaho,"64,880"
51-1011,Idaho,"63,050"
11-2021,Illinois,"140,720"
11-2022,Illinois,"135,970"
13-1161,Illinois,"65,350"
27-1024,Illinois,"48,380"
41-4011,Illinois,"91,680"
41-4012,Illinois,"69,400"
43-1011,Illinois,"74,330"
51-1011,Illinois,"67,060"
11-2021,Indiana,"138,770"
11-2022,Indiana,"146,340"
13-1161,Indiana,"72,310"
17-3029,Indiana,"73,160"
27-1024,Indiana,"47,350"
41-4012,Indiana,"78,070"
43-1011,Indiana,"68,400"
51-1011,Indiana,"77,860"
27-1024,Iowa,"46,020"
41-4012,Iowa,"64,000"
51-1011,Iowa,"60,050"
13-1161,Kansas,"54,800"
27-1024,Kansas,"55,770"
41-4012,Kansas,"59,520"
43-1011,Kansas,"70,440"
51-1011,Kansas,"59,070"
